,URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
13,6588.2,https://insights.blackcoffer.com/rise-of-electric-vehicles-and-its-impact-on-livelihood-by-2040/,24,15,0.2307692248520712,0.05098039209022171,16.136363636363637,0.4014084507042254,6.6151088348271445,16.136363636363637,285,710,2.4575260804769004,5,6.438028169014085
14,7050.0,https://insights.blackcoffer.com/rise-of-electric-vehicle-and-its-impact-on-livelihood-by-the-year-2040/,28,18,0.21739129962192827,0.06133333325155556,12.415094339622641,0.48328267477203646,5.159350805757871,12.415094339622641,318,657,2.6768982229402263,2,6.920852359208523
15,7511.8,https://insights.blackcoffer.com/oil-prices-by-the-year-2040-and-how-it-will-impact-the-world-economy/,31,29,0.03333333277777779,0.06960556836472671,14.033898305084746,0.42028985507246375,5.7816752640628835,14.033898305084746,348,822,2.464968152866242,20,6.467153284671533
16,7973.6,https://insights.blackcoffer.com/an-outlook-of-healthcare-by-the-year-2040-and-how-it-will-impact-human-lives/,39,30,0.13043478071833653,0.0815602835915363,14.92,0.5026809651474531,6.169072386058982,14.92,375,746,2.7472067039106145,8,7.2198391420911525
17,8435.4,https://insights.blackcoffer.com/ai-in-healthcare-to-improve-patient-outcomes/,69,35,0.32692307377958585,0.07726597319668203,15.222222222222221,0.5523114355231143,6.309813463098134,15.222222222222221,681,1233,2.798172757475083,2,7.397404703974047
18,8897.2,https://insights.blackcoffer.com/what-if-the-creation-is-taking-over-the-creator/,62,40,0.21568627239523264,0.10537190071759102,11.837837837837839,0.4463470319634703,4.913673947920524,11.837837837837839,391,871,2.52046783625731,7,6.6923076923076925
19,9359.0,https://insights.blackcoffer.com/what-jobs-will-robots-take-from-humans-in-the-future/,70,41,0.26126125890755625,0.0928870292109732,12.393258426966293,0.5621033544877606,5.182144712581621,12.393258426966293,620,1098,2.782888684452622,3,7.396174863387978
20,9820.8,https://insights.blackcoffer.com/will-machine-replace-the-human-in-the-future-of-work/,67,26,0.44086021031333106,0.09356136811512941,11.298850574712644,0.43947100712105797,4.695328632733481,11.298850574712644,432,978,2.5745568300312827,18,6.661554192229039
21,10282.6,https://insights.blackcoffer.com/will-ai-replace-us-or-work-with-us/,61,27,0.38636363197314055,0.07547169804848053,12.717647058823529,0.4597594819611471,5.27096261631387,12.717647058823529,497,1073,2.5854126679462572,13,6.918918918918919
22,10744.4,https://insights.blackcoffer.com/man-and-machines-together-machines-are-more-diligent-than-humans-blackcoffe/,48,26,0.29729729327976634,0.08535178767548814,13.23728813559322,0.4686299615877081,5.482367238872371,13.23728813559322,366,776,2.566013071895425,19,6.954896907216495
23,11206.2,https://insights.blackcoffer.com/in-future-or-in-upcoming-years-humans-and-machines-are-going-to-work-together-in-every-field-of-work/,30,16,0.3043478194706996,0.07653910137015124,10.56,0.4715909090909091,4.412636363636364,10.56,249,524,2.592156862745098,8,6.963740458015267
24,11668.0,https://insights.blackcoffer.com/how-neural-networks-can-be-applied-in-various-areas-in-the-future/,42,17,0.4237288063774779,0.10611510772281456,12.775,0.436399217221135,5.284559686888454,12.775,223,510,2.4444444444444446,3,6.641176470588236
25,12129.8,https://insights.blackcoffer.com/how-machine-learning-will-affect-your-business/,71,43,0.24561403293321024,0.0833942940136106,14.444444444444445,0.4815384615384615,5.9703931623931625,14.444444444444445,626,1294,2.6498819826907947,10,6.839258114374034
26,12591.6,https://insights.blackcoffer.com/deep-learning-impact-on-areas-of-e-learning/,50,65,-0.13043478147448018,0.08132956147006395,11.557692307692308,0.46256239600665555,4.808101881479586,11.557692307692308,556,1195,2.5122156697556868,2,6.871966527196653
27,13053.4,https://insights.blackcoffer.com/how-to-protect-future-data-and-its-privacy-blackcoffer/,40,24,0.24999999609375007,0.076281287155803,13.305084745762711,0.5464968152866242,5.540632624419734,13.305084745762711,429,782,2.8206451612903227,9,7.497442455242966
28,13515.2,https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,35,32,0.044776118734684796,0.07196562827930653,11.077922077922079,0.451348182883939,4.611708104322407,11.077922077922079,385,852,2.591187270501836,7,6.666666666666667
29,13977.0,https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,63,27,0.3999999955555556,0.09740259729718334,11.775,0.47983014861995754,4.901932059447983,11.775,452,939,2.6235167206040995,33,6.939297124600639
30,14438.8,https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,68,25,0.4623655864261765,0.08798486273605972,11.51764705882353,0.48621041879468846,4.801542991047287,11.51764705882353,476,976,2.7009443861490032,12,7.052254098360656
31,14900.6,https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,30,4,0.7647058598615925,0.07157894721772853,16.115384615384617,0.5417661097852029,6.662860290067929,16.115384615384617,227,419,2.857843137254902,1,7.386634844868735
32,15362.4,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,84,43,0.32283464312728627,0.13312368958792067,87.83333333333333,0.4449715370018975,35.311321948134086,87.83333333333333,469,1054,2.504390243902439,16,6.592979127134725
33,15824.2,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,22,4,0.6923076656804744,0.04490500855802244,10.714285714285714,0.5371428571428571,4.500571428571429,10.714285714285714,282,523,2.751953125,1,7.294455066921606
34,16286.0,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,19,10,0.3103448168846615,0.04906937385944268,11.6,0.5555555555555556,4.862222222222222,11.6,290,522,2.800395256916996,1,7.657088122605364
35,16747.8,https://insights.blackcoffer.com/evolution-of-advertising-industry/,5,7,-0.16666665277777895,0.04838709657908429,20.272727272727273,0.5291479820627802,8.320750101916023,20.272727272727273,118,223,2.816901408450704,3,7.4125560538116595
36,17209.6,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,29,73,-0.4313725447904653,0.10559006200249477,14.32258064516129,0.5056306306306306,5.931284510316768,14.32258064516129,449,883,2.609501738122827,3,6.968289920724802
37,17671.4,https://insights.blackcoffer.com/covid-19-environmental-impact-for-the-future/,22,19,0.07317072992266513,0.07093425593263969,14.38888888888889,0.46525096525096526,5.941655941655942,14.38888888888889,241,518,2.6315789473684212,4,6.855212355212355
38,18133.2,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,59,42,0.16831683001666506,0.08654670086842613,11.357894736842105,0.45505097312326226,4.725178283986147,11.357894736842105,491,1074,2.5869565217391304,10,6.8864059590316575
39,18595.0,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,44,7,0.7254901818531337,0.0958646614739386,10.0625,0.5300207039337475,4.237008281573499,10.0625,256,483,2.7094017094017095,5,7.22360248447205
40,19056.8,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,10,5,0.3333333111111126,0.03999999989333333,16.142857142857142,0.4424778761061947,6.6341340075853354,16.142857142857142,150,339,2.6261398176291793,1,6.811209439528024
41,19518.6,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,27,11,0.4210526204986153,0.061191626310480474,14.64102564102564,0.46935201401050786,6.04415106201446,14.64102564102564,268,569,2.544464609800363,5,6.694200351493849
42,19980.4,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,18,12,0.19999999333333354,0.06493506479451285,15.8,0.4911392405063291,6.516455696202532,15.8,194,394,2.8241469816272966,2,7.190355329949239
43,20442.2,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,20,11,0.29032257127991706,0.08882521464519996,9.71875,0.5080385852090032,4.090715434083601,9.71875,158,308,2.8311258278145695,1,7.373376623376624
44,20904.0,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,10,4,0.42857139795918586,0.055555555335097005,14.928571428571429,0.5311004784688995,6.1838687628161315,14.928571428571429,111,209,2.895,2,7.535885167464115
45,21365.8,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,28,40,-0.17647058564013846,0.11092985300011443,9.254237288135593,0.4084249084249084,3.8650648786242012,9.254237288135593,223,539,2.4813432835820897,14,6.589981447124305
46,21827.6,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,13,6,0.36842103324099823,0.07630522057708747,15.571428571428571,0.48623853211009177,6.423066841415466,15.571428571428571,106,217,2.701923076923077,2,6.976958525345622
47,22289.4,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,38,14,0.4615384526627221,0.08934707888428337,11.772727272727273,0.5675675675675675,4.936117936117937,11.772727272727273,294,518,2.908366533864542,1,7.507722007722008
48,22751.2,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,6,11,-0.2941176297577865,0.07423580753608817,16.416666666666668,0.48223350253807107,6.759560067681896,16.416666666666668,95,195,2.725806451612903,4,7.0717948717948715
49,23213.0,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,14,29,-0.3488372011898325,0.1327160489730986,12.708333333333334,0.4524590163934426,5.264316939890711,12.708333333333334,138,296,2.6271186440677967,6,6.969594594594595
50,23674.8,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,31,50,-0.23456789833866792,0.06716417904878591,13.871794871794872,0.5304990757855823,5.760917579032182,13.871794871794872,574,1081,2.794200187090739,16,7.475485661424607
51,24136.6,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,46,27,0.2602739690373429,0.07156862738081507,13.546666666666667,0.421259842519685,5.587170603674541,13.546666666666667,428,1008,2.531568228105906,18,6.650793650793651
52,24598.4,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,38,30,0.11764705709342564,0.06500956016729487,12.767123287671232,0.4291845493562232,5.278523134810983,12.767123287671232,400,929,2.5,17,6.6437029063509145
53,25060.2,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,28,9,0.5135134996347703,0.06457242571627848,7.140845070422535,0.4635108481262327,3.0417423674195074,7.140845070422535,235,498,2.5848670756646217,1,6.857429718875502
54,25522.0,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,46,12,0.5862068864447089,0.06847697748704017,12.790322580645162,0.45397225725094575,5.297717935158444,12.790322580645162,360,790,2.4974160206718348,5,6.669620253164557
55,25983.8,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,34,10,0.5454545330578515,0.11578947337950139,16.80952380952381,0.48441926345609065,6.91757722919196,16.80952380952381,171,351,2.7063953488372094,9,6.897435897435898
56,26445.6,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,46,19,0.41538460899408297,0.057726465312853935,14.402777777777779,0.5033751205400193,5.96246115932712,14.402777777777779,522,1034,2.703740157480315,8,6.977756286266924
57,26907.4,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,27,72,-0.45454544995408636,0.14537444912573502,8.472972972972974,0.46570972886762363,3.5754730807362396,8.472972972972974,292,621,2.5640194489465156,12,6.798711755233494
58,27369.2,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,58,25,0.3975903566555379,0.11246612450885349,8.909090909090908,0.37755102040816324,3.7146567717996284,8.909090909090908,259,681,2.369597615499255,6,6.494860499265785
59,27831.0,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,27,35,-0.12903225598335072,0.0820105819021024,13.686274509803921,0.37679083094555876,5.625226136299792,13.686274509803921,263,697,2.3473053892215567,1,6.434720229555237
60,28292.8,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,27,25,0.03846153772189351,0.06396063952772368,10.069444444444445,0.5075862068965518,4.230812260536399,10.069444444444445,368,721,2.717114568599717,7,7.287101248266297
61,28754.6,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,26,75,-0.48514851004803455,0.14469914019384078,9.257142857142858,0.470679012345679,3.891128747795415,9.257142857142858,305,640,2.5525902668759812,14,6.7859375
62,29216.4,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,25,14,0.2820512748191981,0.07235621507911648,12.605263157894736,0.46346555323590816,5.227491484452258,12.605263157894736,222,478,2.523076923076923,6,6.7677824267782425
63,29678.2,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,13,10,0.1304347769376184,0.07098765410188995,18.466666666666665,0.4657039711191336,7.572948255114319,18.466666666666665,129,277,2.6943396226415093,1,7.054151624548736
64,30140.0,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,30,21,0.1764705847750866,0.08346972163098246,19.607142857142858,0.4772313296903461,8.033749674733283,19.607142857142858,262,549,2.642322097378277,1,7.145719489981785
65,30601.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,26,33,-0.11864406578569381,0.06789413110714139,12.85483870967742,0.46925972396486826,5.329639373456915,12.85483870967742,374,793,2.5630689206762027,6,6.889029003783103
66,31063.6,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,39,15,0.44444443621399193,0.019816513754195776,8.988095238095237,0.39823399558498895,3.7545316934720905,8.988095238095237,902,2263,2.374878758486906,1,6.290322580645161
67,31525.4,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,40,46,-0.0697674410492158,0.0784671532130774,11.908045977011493,0.49034749034749037,4.959357386943594,11.908045977011493,508,1031,2.607142857142857,11,6.9835111542192045
68,31987.2,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,33,66,-0.33333332996633,0.08823529403900597,15.409090909090908,0.5555555555555556,6.3858585858585855,15.409090909090908,565,1017,2.742914979757085,1,7.202556538839724
69,32449.0,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,8,5,0.23076921301775286,0.057017543609572174,17.636363636363637,0.4845360824742268,7.248359887535145,17.636363636363637,94,193,2.8241758241758244,3,7.129533678756476
70,32910.8,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,32,8,0.5999999850000004,0.06060606051423324,14.536585365853659,0.45805369127516776,5.997855622851532,14.536585365853659,273,593,2.5095652173913043,2,6.661045531197302
71,33372.6,https://insights.blackcoffer.com/human-rights-outlook/,39,37,0.026315789127423828,0.07328833165545966,8.475409836065573,0.45551257253384914,3.572368963439769,8.475409836065573,471,1024,2.556974459724951,6,6.90625
72,33834.4,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,57,19,0.4999999934210527,0.06678383122426727,11.688888888888888,0.48098859315589354,4.867950992817914,11.688888888888888,506,1048,2.5390625,6,6.855916030534351
73,34296.2,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,35,36,-0.014084506843880186,0.09184993519812427,14.117647058823529,0.4444444444444444,5.82483660130719,14.117647058823529,320,715,2.561604584527221,4,6.85034965034965
74,34758.0,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,21,48,-0.39130434215500953,0.055555555510824826,14.474358974358974,0.479185119574845,5.981417637573529,14.474358974358974,541,1129,2.707177033492823,2,7.035429583702392
75,35219.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,21,44,-0.35384614840236694,0.09040333784366712,12.30188679245283,0.46932515337423314,5.108484778330826,12.30188679245283,306,652,2.6331738437001593,4,6.960122699386503
76,35681.6,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,41,51,-0.10869565099243858,0.11630847014373139,9.868421052631579,0.46266666666666667,4.132435087719299,9.868421052631579,347,745,2.5534506089309876,28,6.750335570469798
77,36143.4,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,28,31,-0.050847456765297346,0.08345120214504781,17.48780487804878,0.47280334728033474,7.184243290131646,17.48780487804878,339,715,2.6185714285714288,13,6.853146853146853
78,36605.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,20,41,-0.34426228943832315,0.0653804929631506,12.454545454545455,0.48418491484184917,5.175492147754922,12.454545454545455,398,819,2.783958602846054,3,7.334554334554334
79,37067.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,9,7,0.12499999218750048,0.06324110646940274,16.846153846153847,0.4703196347031963,6.926589392342817,16.846153846153847,103,218,2.7450980392156863,3,6.926605504587156
80,37528.8,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,33,49,-0.19512194883997624,0.10353535340462708,11.661290322580646,0.44813278008298757,4.843769241065454,11.661290322580646,324,719,2.4885714285714284,12,6.712100139082058
81,37990.6,https://insights.blackcoffer.com/travel-and-tourism-outlook/,13,28,-0.3658536496133256,0.0718038527639162,12.81578947368421,0.4620123203285421,5.311120717605101,12.81578947368421,225,482,2.6570155902004453,5,6.912863070539419
82,38452.4,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,33,58,-0.2747252717063157,0.1117936116562732,13.642857142857142,0.4895287958115183,5.6529543754674645,13.642857142857142,374,764,2.6751677852348994,3,7.145287958115183
83,38914.2,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,26,38,-0.18749999707031256,0.09481481467434842,14.790697674418604,0.46226415094339623,6.101184730144801,14.790697674418604,294,635,2.536977491961415,6,6.746456692913386
84,39376.0,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,5,4,0.11111109876543349,0.0343511449070567,23.555555555555557,0.5094339622641509,9.625995807127884,23.555555555555557,108,212,2.6945812807881775,1,7.193396226415095
85,39837.8,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,18,6,0.4999999791666675,0.05161290311481096,12.441176470588236,0.41371158392434987,5.141955221805034,12.441176470588236,175,420,2.5146341463414634,3,6.690476190476191
86,40299.6,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,33,56,-0.2584269633884611,0.1271428569612245,16.756756756756758,0.5016129032258064,6.903347863993026,16.756756756756758,311,620,2.681135225375626,4,7.230645161290322
87,40761.4,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,34,27,0.11475409647944104,0.12978723376641013,13.0,0.34065934065934067,5.336263736263737,13.0,155,453,2.358916478555305,38,6.315673289183223
88,41223.2,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,10,40,-0.5999999880000003,0.06273525713584033,13.185185185185185,0.48314606741573035,5.467332501040366,13.185185185185185,344,712,2.6391752577319587,1,7.134831460674158
89,41685.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,18,33,-0.29411764129181095,0.06948228873367536,12.125,0.5036818851251841,5.051472754050074,12.125,342,677,2.6706586826347305,1,7.228951255539143
90,42146.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,29,55,-0.3095238058390023,0.10344827573466961,12.963636363636363,0.4964936886395512,5.384052020910366,12.963636363636363,354,712,2.6570605187319885,2,7.168539325842697
91,42608.6,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,21,25,-0.08695651984877131,0.0771812079241926,14.58974358974359,0.47451669595782076,6.025704114280565,14.58974358974359,270,568,2.557347670250896,8,6.926056338028169
92,43070.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,52,51,0.00970873776981808,0.0985645932071152,12.346153846153847,0.44963655244029077,5.118316159437655,12.346153846153847,433,959,2.520430107526882,3,6.711157455683003
93,43532.2,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,26,43,-0.24637680802352452,0.06267029967059917,13.578947368421053,0.47674418604651164,5.622276621787027,13.578947368421053,492,1032,2.6189473684210527,3,6.7354651162790695
94,43994.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,28,29,-0.017543859341335802,0.10178571410395408,20.275862068965516,0.30272108843537415,8.231433262960357,20.275862068965516,178,588,2.22262118491921,43,5.916666666666667
95,44455.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,41,68,-0.24770641974581267,0.08912510213481184,15.054794520547945,0.4767970882620564,6.212636643524001,15.054794520547945,524,1097,2.6016869728209935,8,7.086599817684594
96,44917.6,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,38,55,-0.18279569695918607,0.11817026668593358,9.197530864197532,0.3959731543624161,3.8374016074239794,9.197530864197532,295,736,2.4153005464480874,8,6.394021739130435
97,45379.4,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,13,18,-0.1612903173777317,0.083333333109319,13.166666666666666,0.4936708860759494,5.4641350210970465,13.166666666666666,156,316,2.8620689655172415,2,7.401898734177215
98,45841.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,51,94,-0.2965517220927468,0.09051186011828223,14.33,0.45708304256803906,5.9148332170272155,14.33,655,1430,2.4981631153563555,7,6.781118881118881
99,46303.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,39,68,-0.27102803485020527,0.1270783846471753,12.882352941176471,0.3835616438356164,5.306365834004835,12.882352941176471,336,869,2.344186046511628,35,6.307249712313004
100,46764.8,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,38,70,-0.2962962935528121,0.09030100326897908,10.72549019607843,0.4515539305301645,4.470817650643438,10.72549019607843,494,1090,2.5254074784276126,13,6.660550458715596
101,47226.6,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,45,82,-0.2913385803831608,0.1079014442583675,13.829268292682928,0.46825396825396826,5.719008904374759,13.829268292682928,531,1132,2.5658492279745686,8,6.840106007067138
102,47688.4,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,25,45,-0.2857142816326531,0.09126466741686484,11.711864406779661,0.4544138929088278,4.866511319875396,11.711864406779661,314,688,2.622848200312989,8,6.747093023255814
103,48150.2,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,62,21,0.49397589766294103,0.06650641020311986,16.666666666666668,0.5081818181818182,6.8699393939393945,16.666666666666668,559,1098,2.7075913776944707,3,7.198542805100182
104,48612.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,21,27,-0.1249999973958334,0.072398189936051,16.22222222222222,0.4691780821917808,6.676560121765601,16.22222222222222,274,583,2.631768953068592,4,6.933104631217839
105,49073.8,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,39,87,-0.38095237792894937,0.1296296294962658,13.461538461538462,0.4742857142857143,5.574329670329671,13.461538461538462,415,871,2.6559905100830368,7,7.017221584385764
106,49535.6,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,13,20,-0.21212120569329682,0.10248447173141469,14.210526315789474,0.5,5.8842105263157904,14.210526315789474,135,269,2.7547892720306515,3,7.29368029739777
107,49997.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,10,10,0.0,0.04291845484352263,14.0,0.4852216748768473,5.794088669950739,14.0,197,406,2.7540106951871657,2,7.002463054187192
108,50459.2,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,28,61,-0.370786512687792,0.07154340830261784,20.563636363636363,0.4261715296198055,8.395923157302468,20.563636363636363,482,1131,2.7099447513812156,3,7.068965517241379
